Timestamp,Label,Confidence,Latency_ms,FPS
2026-06-27 01:20:21,person,0.7297379970550537,413.7723445892334,1.9776793986856978
2026-06-27 01:20:21,person,0.5604599714279175,37.49585151672363,7.763563502420153
2026-06-27 01:20:21,person,0.5327143669128418,37.54782676696777,7.926403555851205
2026-06-27 01:20:22,person,0.6529622673988342,36.81063652038574,8.01800000382328
2026-06-27 01:20:22,person,0.6735328435897827,34.859418869018555,7.959118070670479
2026-06-27 01:20:22,person,0.8043966293334961,34.91806983947754,7.754434812189517
2026-06-27 01:20:22,person,0.8707314133644104,39.1845703125,7.831622974083203
2026-06-27 01:20:22,person,0.8624324202537537,32.7763557434082,8.179028571874293
2026-06-27 01:20:22,person,0.7795254588127136,32.99713134765625,8.214413154642648
2026-06-27 01:20:22,person,0.5941480398178101,33.629655838012695,8.101631991593766
2026-06-27 01:20:22,person,0.6276536583900452,34.071922302246094,8.207661886059922
2026-06-27 01:20:23,person,0.6522008180618286,55.297136306762695,6.965060977229854
2026-06-27 01:20:23,person,0.5639733076095581,33.57815742492676,8.18576474950721
2026-06-27 01:20:23,person,0.7156454920768738,34.05189514160156,8.04261471496232
2026-06-27 01:20:23,person,0.6529034376144409,35.04371643066406,7.961474873060314
2026-06-27 01:20:23,person,0.7336307168006897,36.458492279052734,8.065798608106366
2026-06-27 01:20:23,person,0.7905604839324951,35.37130355834961,7.993626907258541
2026-06-27 01:20:23,person,0.8611547946929932,34.390926361083984,7.949855476264938
2026-06-27 01:20:24,person,0.5226894021034241,36.536455154418945,7.989744000030479
2026-06-27 01:20:24,bird,0.7901721000671387,34.79504585266113,8.199174277492807
2026-06-27 01:20:24,person,0.7552231550216675,35.34388542175293,8.137769396133578
2026-06-27 01:20:24,bird,0.5024767518043518,37.36734390258789,7.9086777965916335
2026-06-27 01:20:24,person,0.6196531653404236,37.17207908630371,7.931109858899255
2026-06-27 01:20:24,person,0.6905760765075684,36.93723678588867,7.901451885454207
2026-06-27 01:20:24,person,0.7930321097373962,37.442922592163086,7.786580724689878
2026-06-27 01:20:24,person,0.8051706552505493,39.58296775817871,7.746314580262919
2026-06-27 01:20:25,person,0.819686770439148,38.301706314086914,7.736341569585138
2026-06-27 01:20:25,person,0.776242196559906,38.410186767578125,7.942087932271814
2026-06-27 01:20:25,person,0.8050479888916016,39.0017032623291,7.822756715724765
2026-06-27 01:20:25,person,0.778041660785675,39.09564018249512,7.836085604057879
2026-06-27 01:20:25,person,0.6083824634552002,40.191650390625,7.742982622934478
2026-06-27 01:20:25,person,0.6131188869476318,35.76326370239258,7.859962633215211
2026-06-27 01:20:25,person,0.8101572394371033,34.64460372924805,7.795698365140848
2026-06-27 01:20:25,person,0.7726151943206787,43.1818962097168,7.66465104974718
2026-06-27 01:20:26,person,0.7515079379081726,36.17501258850098,7.9643472234090025
2026-06-27 01:20:26,person,0.742938756942749,44.780731201171875,7.5005570467758345
2026-06-27 01:20:26,person,0.7550288438796997,35.798072814941406,7.474106255056328
2026-06-27 01:20:26,person,0.7753357887268066,39.522647857666016,7.767402238568264
2026-06-27 01:20:26,person,0.6099450588226318,38.0096435546875,7.005486732462916
2026-06-27 01:20:26,person,0.7390827536582947,38.80596160888672,7.9390663093020795
2026-06-27 01:20:26,person,0.7608116269111633,37.54615783691406,7.9884961803128505
2026-06-27 01:20:26,person,0.7081180214881897,38.24114799499512,7.935011029509139
2026-06-27 01:20:27,person,0.6780915856361389,43.54286193847656,7.401355934596096
2026-06-27 01:20:27,person,0.7118212580680847,38.98262977600098,7.841271562401267
2026-06-27 01:20:27,person,0.7802309393882751,42.25492477416992,7.631835219622257
2026-06-27 01:20:27,person,0.7755166292190552,38.65957260131836,7.654202571654859
2026-06-27 01:20:27,person,0.7681382298469543,36.37099266052246,7.904549215161914
2026-06-27 01:20:27,person,0.7962294816970825,36.283016204833984,7.963092204936987
2026-06-27 01:20:27,person,0.6416094303131104,35.737037658691406,8.124481118826937
2026-06-27 01:20:28,person,0.6239791512489319,34.74140167236328,7.901749600137149
2026-06-27 01:20:28,person,0.7125931978225708,36.23223304748535,8.120438634533176
2026-06-27 01:20:28,person,0.6557214856147766,37.869930267333984,7.799917059826644
2026-06-27 01:20:28,person,0.6472821831703186,35.48479080200195,8.10213278885178
2026-06-27 01:20:28,person,0.5906983017921448,39.222002029418945,7.617544872877585
2026-06-27 01:20:28,person,0.6575528979301453,35.46476364135742,8.040548726717839
2026-06-27 01:20:28,person,0.7214341163635254,33.713579177856445,8.240736229104941
2026-06-27 01:20:28,person,0.622352123260498,32.15432167053223,8.078133034935297
2026-06-27 01:20:29,person,0.733300507068634,32.35220909118652,8.329071794810693
2026-06-27 01:20:29,person,0.5994299054145813,32.73200988769531,8.340052215998456
2026-06-27 01:20:29,person,0.6313647031784058,33.966779708862305,8.176015251432258
2026-06-27 01:20:29,person,0.601097047328949,38.466453552246094,7.7284870104863215
2026-06-27 01:20:29,person,0.5426369905471802,36.9112491607666,7.962820084444579
2026-06-27 01:20:29,person,0.5259097218513489,34.49559211730957,8.099363529629859
2026-06-27 01:20:39,cell phone,0.5648935437202454,40.934085845947266,7.747230298082358
2026-06-27 01:20:39,cell phone,0.5439987778663635,36.626577377319336,8.012669569154413
2026-06-27 01:20:40,cell phone,0.5771453380584717,36.12184524536133,8.054893751860423
2026-06-27 01:20:40,cell phone,0.5470717549324036,33.738136291503906,8.32335291316082
2026-06-27 01:20:41,cell phone,0.5199814438819885,33.335208892822266,8.245742269439688
2026-06-27 01:20:41,cell phone,0.7048882842063904,33.080339431762695,8.333655873172303
2026-06-27 01:20:42,car,0.6902132034301758,35.42804718017578,8.061504397564425
2026-06-27 01:20:42,car,0.7850031852722168,34.615516662597656,8.107802372626455
2026-06-27 01:20:42,car,0.7543967962265015,35.80117225646973,8.089834241782489
2026-06-27 01:20:42,car,0.8039950132369995,33.516883850097656,8.253758100159592
2026-06-27 01:20:42,car,0.836764395236969,35.83955764770508,7.964952192861687
2026-06-27 01:20:42,car,0.8210017681121826,32.90295600891113,8.190672215246357
2026-06-27 01:20:42,car,0.8012921214103699,35.17484664916992,8.038067860599266
2026-06-27 01:20:42,car,0.7403321862220764,36.65614128112793,7.949900680829126
2026-06-27 01:20:43,car,0.7503580451011658,36.31782531738281,8.163714006547625
2026-06-27 01:20:43,car,0.7334551811218262,35.324811935424805,8.117091296143984
2026-06-27 01:20:43,car,0.7763413190841675,38.89274597167969,7.844864735456069
2026-06-27 01:20:43,car,0.7438137531280518,38.18368911743164,7.8463763181574135
2026-06-27 01:20:43,car,0.6259151101112366,36.15117073059082,7.964392592930167
2026-06-27 01:20:43,car,0.6362189650535583,36.25011444091797,7.875680669365559
2026-06-27 01:20:52,bicycle,0.5540931820869446,35.70389747619629,8.03504974128402
2026-06-27 01:20:53,bicycle,0.5296889543533325,33.78129005432129,8.181294009791873
2026-06-27 01:20:53,person,0.5007522106170654,32.81378746032715,8.295007139438574
2026-06-27 01:20:53,person,0.5149372816085815,37.05286979675293,7.901690055405785
2026-06-27 01:20:54,bicycle,0.5754433274269104,32.592058181762695,8.346773968868034
2026-06-27 01:20:54,person,0.5409018397331238,32.17959403991699,6.5204678726222385
2026-06-27 01:20:54,person,0.5009775757789612,33.56051445007324,6.909845734130253
